-0.100, -3.440e-7, -2.212e-7, -3.041e-7, -1.997e-7, -3.011e-7, -1.935e-7, -2.734e-7, -2.059e-7
-0.099, -2.980e-7, -2.212e-7, -2.673e-7, -2.028e-7, -2.673e-7, -1.935e-7, -2.458e-7, -2.059e-7
-0.098, -2.734e-7, -2.212e-7, -2.458e-7, -1.997e-7, -2.458e-7, -1.935e-7, -2.274e-7, -2.059e-7
-0.097, -2.550e-7, -2.212e-7, -2.335e-7, -1.997e-7, -2.335e-7, -1.935e-7, -2.151e-7, -2.059e-7
-0.096, -2.396e-7, -2.212e-7, -2.182e-7, -1.997e-7, -2.212e-7, -1.935e-7, -2.028e-7, -2.059e-7
-0.095, -2.304e-7, -2.212e-7, -2.089e-7, -2.028e-7, -2.120e-7, -1.935e-7, -1.967e-7, -2.059e-7
-0.094, -2.212e-7, -2.212e-7, -1.997e-7, -1.997e-7, -2.028e-7, -1.935e-7, -1.875e-7, -2.059e-7
-0.093, -2.089e-7, -2.212e-7, -1.905e-7, -1.997e-7, -1.936e-7, -1.935e-7, -1.782e-7, -2.059e-7
-0.092, -2.028e-7, -2.212e-7, -1.844e-7, -2.028e-7, -1.875e-7, -1.935e-7, -1.721e-7, -2.028e-7
-0.091, -1.936e-7, -2.212e-7, -1.752e-7, -1.997e-7, -1.782e-7, -1.935e-7, -1.660e-7, -2.059e-7
-0.090, -1.844e-7, -2.212e-7, -1.690e-7, -2.028e-7, -1.721e-7, -1.935e-7, -1.567e-7, -2.059e-7
-0.089, -1.782e-7, -2.212e-7, -1.629e-7, -1.997e-7, -1.660e-7, -1.935e-7, -1.506e-7, -2.059e-7
-0.088, -1.690e-7, -2.212e-7, -1.537e-7, -1.997e-7, -1.567e-7, -1.935e-7, -1.445e-7, -2.028e-7
-0.087, -1.629e-7, -2.212e-7, -1.475e-7, -1.997e-7, -1.506e-7, -1.935e-7, -1.383e-7, -2.028e-7
-0.086, -1.567e-7, -2.212e-7, -1.445e-7, -1.997e-7, -1.445e-7, -1.935e-7, -1.353e-7, -2.059e-7
-0.085, -1.475e-7, -2.212e-7, -1.383e-7, -1.997e-7, -1.383e-7, -1.935e-7, -1.291e-7, -2.059e-7
-0.084, -1.445e-7, -2.212e-7, -1.322e-7, -1.997e-7, -1.353e-7, -1.935e-7, -1.260e-7, -2.059e-7
-0.083, -1.383e-7, -2.212e-7, -1.260e-7, -2.028e-7, -1.291e-7, -1.935e-7, -1.168e-7, -2.059e-7
-0.082, -1.322e-7, -2.212e-7, -1.199e-7, -1.997e-7, -1.230e-7, -1.935e-7, -1.138e-7, -2.059e-7
-0.081, -1.260e-7, -2.212e-7, -1.168e-7, -1.997e-7, -1.168e-7, -1.935e-7, -1.076e-7, -2.059e-7
-0.080, -1.199e-7, -2.212e-7, -1.076e-7, -1.997e-7, -1.138e-7, -1.935e-7, -1.045e-7, -2.059e-7
-0.079, -1.138e-7, -2.212e-7, -1.045e-7, -1.997e-7, -1.076e-7, -1.966e-7, -9.841e-8, -2.059e-7
-0.078, -1.107e-7, -2.212e-7, -9.841e-8, -1.997e-7, -1.045e-7, -1.935e-7, -9.534e-8, -2.028e-7
-0.077, -1.045e-7, -2.212e-7, -9.841e-8, -2.028e-7, -9.841e-8, -1.935e-7, -8.919e-8, -2.059e-7
-0.076, -9.841e-8, -2.212e-7, -9.227e-8, -1.997e-7, -9.534e-8, -1.935e-7, -8.612e-8, -2.059e-7
-0.075, -9.534e-8, -2.212e-7, -8.920e-8, -2.028e-7, -8.919e-8, -1.935e-7, -8.305e-8, -2.028e-7
-0.074, -9.227e-8, -2.182e-7, -8.305e-8, -1.997e-7, -8.612e-8, -1.935e-7, -7.998e-8, -2.059e-7
-0.073, -8.612e-8, -2.212e-7, -7.998e-8, -1.997e-7, -8.305e-8, -1.935e-7, -7.384e-8, -2.059e-7
-0.072, -8.305e-8, -2.182e-7, -7.691e-8, -1.997e-7, -7.691e-8, -1.935e-7, -7.077e-8, -2.028e-7
-0.071, -7.998e-8, -2.182e-7, -7.384e-8, -1.997e-7, -7.691e-8, -1.935e-7, -6.770e-8, -2.059e-7
-0.070, -7.691e-8, -2.212e-7, -7.077e-8, -1.997e-7, -7.384e-8, -1.935e-7, -6.463e-8, -2.059e-7
-0.069, -7.384e-8, -2.212e-7, -6.770e-8, -1.997e-7, -6.770e-8, -1.935e-7, -6.156e-8, -2.028e-7
-0.068, -6.770e-8, -2.212e-7, -6.156e-8, -1.997e-7, -6.463e-8, -1.935e-7, -5.849e-8, -2.059e-7
-0.067, -6.463e-8, -2.182e-7, -5.849e-8, -1.997e-7, -6.463e-8, -1.966e-7, -5.542e-8, -2.059e-7
